window,symbol,entry_date,exit_date,entry_price,exit_price,gross_return,net_return,shares,cost_ratio
2022 Bear,001227.SZ,2022-04-08,2022-04-15,6.0,5.67,-0.05500000000000005,-0.05810000000000005,200,0.0031
2022 Bear,002330.SZ,2022-04-08,2022-04-15,7.88,8.48,0.07614213197969555,0.07304213197969554,100,0.0031
2022 Bear,000897.SZ,2022-04-08,2022-04-15,3.33,3.15,-0.05405405405405406,-0.057154054054054056,300,0.0031
2022 Bear,000566.SZ,2022-04-08,2022-04-15,5.0,4.53,-0.09399999999999997,-0.09709999999999998,200,0.0031
2022 Bear,000573.SZ,2022-04-08,2022-04-15,4.5,4.37,-0.028888888888888853,-0.03198888888888885,200,0.0031
2022 Bear,000707.SZ,2022-04-08,2022-04-15,12.52,13.8,0.10223642172523961,0.0991364217252396,100,0.0031
2022 Bear,002212.SZ,2022-04-11,2022-04-18,10.36,10.73,0.03571428571428581,0.03261428571428581,100,0.0031
2022 Bear,300323.SZ,2022-04-11,2022-04-18,7.18,7.2,0.0027855153203342198,-0.0003144846796657801,200,0.0031
2022 Bear,000608.SZ,2022-04-11,2022-04-18,3.6,3.45,-0.04166666666666663,-0.04476666666666663,500,0.0031
2022 Bear,000965.SZ,2022-04-11,2022-04-18,10.9,7.02,-0.3559633027522936,-0.25,100,0.0031
2022 Bear,002010.SZ,2022-04-11,2022-04-18,6.79,6.38,-0.06038291605301915,-0.06348291605301916,200,0.0031
2022 Bear,002651.SZ,2022-04-11,2022-04-18,7.1,7.13,0.004225352112676051,0.0011253521126760508,200,0.0031
2022 Bear,001213.SZ,2022-04-11,2022-04-18,5.9,5.37,-0.0898305084745763,-0.0929305084745763,300,0.0031
2022 Bear,000514.SZ,2022-04-14,2022-04-21,7.1,6.0,-0.15492957746478864,-0.15802957746478863,12900,0.0031
2022 Bear,000681.SZ,2022-04-14,2022-04-21,14.37,13.08,-0.08977035490605423,-0.09287035490605423,6400,0.0031
2022 Bear,000736.SZ,2022-04-14,2022-04-21,23.47,17.4,-0.25862803579037075,-0.25,3900,0.0031
2022 Bear,000582.SZ,2022-04-14,2022-04-21,9.6,7.67,-0.20104166666666667,-0.20414166666666667,9500,0.0031
2022 Bear,002037.SZ,2022-04-14,2022-04-21,10.4,8.94,-0.14038461538461544,-0.14348461538461543,8800,0.0031
2022 Bear,000517.SZ,2022-04-14,2022-04-21,3.17,2.87,-0.09463722397476337,-0.09773722397476338,29000,0.0031
2022 Bear,001289.SZ,2022-04-14,2022-04-21,22.88,21.3,-0.06905594405594395,-0.07215594405594396,4000,0.0031
2022 Bear,000615.SZ,2022-04-14,2022-04-21,8.36,10.15,0.21411483253588526,0.21101483253588527,11000,0.0031
2022 Bear,002935.SZ,2022-04-14,2022-04-21,26.48,26.18,-0.01132930513595165,-0.014429305135951651,3400,0.0031
2022 Bear,000933.SZ,2022-04-14,2022-04-21,15.75,13.45,-0.14603174603174607,-0.14913174603174606,5800,0.0031
2022 Bear,000665.SZ,2022-04-15,2022-04-22,7.63,8.28,0.08519003931847968,0.08209003931847968,100,0.0031
2022 Bear,001227.SZ,2022-04-15,2022-04-22,5.49,5.42,-0.012750455373406244,-0.015850455373406243,200,0.0031
2022 Bear,000797.SZ,2022-04-15,2022-04-22,3.73,3.21,-0.1394101876675603,-0.1425101876675603,300,0.0031
2022 Bear,002373.SZ,2022-04-15,2022-04-22,9.96,9.22,-0.07429718875502012,-0.07739718875502012,100,0.0031
2022 Bear,000014.SZ,2022-04-15,2022-04-22,10.48,9.83,-0.06202290076335881,-0.06512290076335882,100,0.0031
2022 Bear,000822.SZ,2022-04-15,2022-04-22,8.4,7.96,-0.05238095238095242,-0.055480952380952415,100,0.0031
2022 Bear,000505.SZ,2022-04-15,2022-04-22,11.2,9.33,-0.16696428571428568,-0.17006428571428567,100,0.0031
2022 Bear,002205.SZ,2022-04-18,2022-04-25,13.2,11.07,-0.16136363636363626,-0.16446363636363626,100,0.0031
2022 Bear,300323.SZ,2022-04-18,2022-04-25,7.21,6.08,-0.15672676837725386,-0.15982676837725385,200,0.0031
2022 Bear,000965.SZ,2022-04-18,2022-04-25,7.0,5.93,-0.1528571428571429,-0.1559571428571429,200,0.0031
2022 Bear,000707.SZ,2022-04-18,2022-04-25,14.27,10.33,-0.27610371408549406,-0.25,100,0.0031
2022 Bear,002212.SZ,2022-04-18,2022-04-25,10.74,9.12,-0.15083798882681576,-0.15393798882681575,100,0.0031
2022 Bear,000803.SZ,2022-04-18,2022-04-25,13.61,11.42,-0.1609110947832476,-0.1640110947832476,100,0.0031
2022 Bear,000897.SZ,2022-04-18,2022-04-25,3.1,2.48,-0.20000000000000007,-0.20310000000000006,500,0.0031
2022 Bear,000810.SZ,2022-04-18,2022-04-25,12.67,11.93,-0.05840568271507496,-0.06150568271507496,100,0.0031
2022 Bear,000537.SZ,2022-04-18,2022-04-25,13.65,10.89,-0.20219780219780215,-0.20529780219780214,100,0.0031
2022 Bear,000514.SZ,2022-04-21,2022-04-28,5.63,5.47,-0.028419182948490218,-0.03151918294849022,14700,0.0031
2022 Bear,000736.SZ,2022-04-21,2022-04-28,17.2,23.1,0.34302325581395365,0.25,4800,0.0031
2022 Bear,002028.SZ,2022-04-21,2022-04-28,29.01,28.59,-0.014477766287487093,-0.01757776628748709,2800,0.0031
2022 Bear,000682.SZ,2022-04-21,2022-04-28,5.01,5.06,0.009980039920159722,0.006880039920159722,16500,0.0031
2022 Bear,002191.SZ,2022-04-21,2022-04-28,9.12,8.34,-0.08552631578947367,-0.08862631578947368,9100,0.0031
2022 Bear,002037.SZ,2022-04-21,2022-04-28,8.86,8.5,-0.040632054176072185,-0.043732054176072184,9300,0.0031
2022 Bear,001289.SZ,2022-04-21,2022-04-28,21.1,19.97,-0.05355450236966841,-0.05665450236966841,3900,0.0031
2022 Bear,000856.SZ,2022-04-21,2022-04-28,7.6,6.96,-0.0842105263157894,-0.08731052631578941,10900,0.0031
2022 Bear,002651.SZ,2022-04-21,2022-04-28,6.57,5.77,-0.12176560121765612,-0.12486560121765612,12600,0.0031
2022 Bear,000582.SZ,2022-04-21,2022-04-28,7.69,7.36,-0.042912873862158696,-0.046012873862158694,10800,0.0031
2022 Bear,002264.SZ,2022-04-22,2022-04-29,5.91,4.59,-0.2233502538071066,-0.2264502538071066,100,0.0031
2022 Bear,002373.SZ,2022-04-22,2022-04-29,9.09,8.57,-0.057205720572057195,-0.06030572057205719,100,0.0031
2022 Bear,002316.SZ,2022-04-22,2022-04-29,3.64,3.03,-0.16758241758241765,-0.17068241758241764,200,0.0031
2022 Bear,000838.SZ,2022-04-22,2022-04-29,6.81,6.49,-0.04698972099853149,-0.05008972099853149,100,0.0031
2022 Bear,000012.SZ,2022-04-22,2022-04-29,6.1,5.62,-0.07868852459016384,-0.08178852459016385,100,0.0031
2022 Bear,000014.SZ,2022-04-22,2022-04-29,9.7,11.78,0.21443298969072178,0.21133298969072178,100,0.0031
2022 Bear,000537.SZ,2022-04-25,2022-05-05,10.65,10.75,0.009389671361502261,0.006289671361502261,100,0.0031
2022 Bear,000801.SZ,2022-04-25,2022-05-05,5.36,5.93,0.10634328358208944,0.10324328358208944,300,0.0031
2022 Bear,002212.SZ,2022-04-25,2022-05-05,9.12,9.3,0.019736842105263275,0.016636842105263276,100,0.0031
2022 Bear,300323.SZ,2022-04-25,2022-05-05,6.17,6.24,0.011345218800648427,0.008245218800648426,200,0.0031
2022 Bear,002205.SZ,2022-04-25,2022-05-05,11.13,13.71,0.2318059299191375,0.22870592991913752,100,0.0031
2022 Bear,000797.SZ,2022-04-25,2022-05-05,3.21,3.59,0.11838006230529596,0.11528006230529596,500,0.0031
2022 Bear,000505.SZ,2022-04-25,2022-05-05,9.0,9.23,0.025555555555555554,0.022455555555555555,100,0.0031
2022 Bear,000514.SZ,2022-04-28,2022-05-10,5.45,6.0,0.10091743119266061,0.0978174311926606,15100,0.0031
2022 Bear,001308.SZ,2022-04-28,2022-05-10,33.75,36.36,0.07733333333333325,0.07423333333333325,2400,0.0031
2022 Bear,002651.SZ,2022-04-28,2022-05-10,5.85,6.44,0.10085470085470094,0.09775470085470093,14000,0.0031
2022 Bear,000756.SZ,2022-04-28,2022-05-10,13.74,20.11,0.4636098981077146,0.25,5900,0.0031
2022 Bear,002191.SZ,2022-04-28,2022-05-10,8.45,8.96,0.06035502958579908,0.05725502958579908,9700,0.0031
2022 Bear,002080.SZ,2022-04-28,2022-05-10,19.76,20.71,0.04807692307692313,0.04497692307692313,4100,0.0031
2022 Bear,000736.SZ,2022-04-28,2022-05-10,23.95,26.6,0.11064718162839249,0.10754718162839248,3400,0.0031
2022 Bear,000826.SZ,2022-04-28,2022-05-10,2.86,3.35,0.17132867132867147,0.16822867132867148,28800,0.0031
2022 Bear,000711.SZ,2022-04-28,2022-05-10,2.42,2.91,0.2024793388429753,0.19937933884297532,34000,0.0031
2022 Bear,002625.SZ,2022-04-28,2022-05-10,13.05,14.58,0.11724137931034484,0.11414137931034483,6300,0.0031
2022 Bear,300323.SZ,2022-05-05,2022-05-12,6.1,6.99,0.14590163934426248,0.1428016393442625,300,0.0031
2022 Bear,002373.SZ,2022-05-05,2022-05-12,8.35,8.6,0.029940119760478945,0.026840119760478946,200,0.0031
2022 Bear,000012.SZ,2022-05-05,2022-05-12,5.65,5.83,0.031858407079645934,0.028758407079645935,300,0.0031
2022 Bear,002212.SZ,2022-05-05,2022-05-12,9.1,9.53,0.04725274725274731,0.04415274725274731,200,0.0031
2022 Bear,000506.SZ,2022-05-05,2022-05-12,2.97,3.15,0.06060606060606055,0.057506060606060554,600,0.0031
2022 Bear,000537.SZ,2022-05-05,2022-05-12,10.58,11.48,0.08506616257088839,0.08196616257088839,100,0.0031
2022 Bear,000707.SZ,2022-05-05,2022-05-12,12.0,11.29,-0.0591666666666667,-0.0622666666666667,100,0.0031
2022 Bear,002213.SZ,2022-05-05,2022-05-12,9.45,9.74,0.030687830687830875,0.027587830687830876,100,0.0031
2022 Bear,300046.SZ,2022-05-05,2022-05-12,13.58,17.91,0.31885125184094254,0.25,100,0.0031
2022 Bear,000514.SZ,2022-05-10,2022-05-17,5.94,5.73,-0.03535353535353536,-0.03845353535353536,15800,0.0031
2022 Bear,000756.SZ,2022-05-10,2022-05-17,22.12,25.01,0.13065099457504514,0.12755099457504515,4200,0.0031
2022 Bear,000965.SZ,2022-05-10,2022-05-17,8.58,6.54,-0.23776223776223782,-0.2408622377622378,10900,0.0031
2022 Bear,001228.SZ,2022-05-10,2022-05-17,66.0,51.87,-0.2140909090909091,-0.2171909090909091,1400,0.0031
2022 Bear,002651.SZ,2022-05-10,2022-05-17,6.5,6.71,0.03230769230769237,0.029207692307692372,14400,0.0031
2022 Bear,002123.SZ,2022-05-10,2022-05-17,9.48,9.28,-0.021097046413502185,-0.024197046413502184,9900,0.0031
2022 Bear,002591.SZ,2022-05-10,2022-05-17,6.3,4.92,-0.21904761904761905,-0.22214761904761904,14900,0.0031
2022 Bear,002191.SZ,2022-05-10,2022-05-17,8.87,8.99,0.013528748590755368,0.010428748590755368,10600,0.0031
2022 Bear,000972.SZ,2022-05-10,2022-05-17,1.84,1.84,0.0,-0.0031,51100,0.0031
2022 Bear,000736.SZ,2022-05-10,2022-05-17,29.2,21.6,-0.26027397260273966,-0.25,3200,0.0031
2022 Bear,002373.SZ,2022-05-12,2022-05-19,8.78,8.61,-0.019362186788154934,-0.022462186788154932,200,0.0031
2022 Bear,000409.SZ,2022-05-12,2022-05-19,5.1,5.18,0.015686274509803866,0.012586274509803866,300,0.0031
2022 Bear,002065.SZ,2022-05-12,2022-05-19,5.82,5.8,-0.003436426116838587,-0.006536426116838587,300,0.0031
2022 Bear,002212.SZ,2022-05-12,2022-05-19,9.6,9.14,-0.04791666666666661,-0.051016666666666606,100,0.0031
2022 Bear,000809.SZ,2022-05-12,2022-05-19,2.15,2.54,0.1813953488372093,0.17829534883720932,800,0.0031
2022 Bear,002201.SZ,2022-05-12,2022-05-19,13.39,14.61,0.09111277072442103,0.08801277072442103,100,0.0031
2022 Bear,000012.SZ,2022-05-12,2022-05-19,5.89,6.09,0.03395585738539908,0.03085585738539908,300,0.0031
2022 Bear,300301.SZ,2022-05-12,2022-05-19,1.51,1.8,0.19205298013245042,0.18895298013245043,1200,0.0031
2022 Bear,000838.SZ,2022-05-12,2022-05-19,8.02,8.34,0.03990024937655856,0.03680024937655856,200,0.0031
2022 Bear,002717.SZ,2022-05-12,2022-05-19,3.4,3.09,-0.0911764705882353,-0.09427647058823531,500,0.0031
2022 Bear,002123.SZ,2022-05-17,2022-05-24,9.35,9.02,-0.03529411764705881,-0.03839411764705881,9200,0.0031
2022 Bear,000609.SZ,2022-05-17,2022-05-24,5.5,5.36,-0.025454545454545396,-0.028554545454545395,15600,0.0031
2022 Bear,000886.SZ,2022-05-17,2022-05-24,4.56,5.08,0.11403508771929838,0.11093508771929837,18900,0.0031
2022 Bear,000004.SZ,2022-05-17,2022-05-24,9.6,9.68,0.008333333333333304,0.005233333333333303,8900,0.0031
2022 Bear,000514.SZ,2022-05-17,2022-05-24,5.71,5.36,-0.061295971978984176,-0.06439597197898418,15100,0.0031
2022 Bear,000926.SZ,2022-05-17,2022-05-24,5.8,5.05,-0.1293103448275862,-0.13241034482758618,14800,0.0031
2022 Bear,002439.SZ,2022-05-17,2022-05-24,17.36,16.87,-0.028225806451612767,-0.031325806451612766,4900,0.0031
2022 Bear,002651.SZ,2022-05-17,2022-05-24,6.73,6.62,-0.01634472511144136,-0.01944472511144136,12800,0.0031
2022 Bear,002266.SZ,2022-05-17,2022-05-24,4.32,4.38,0.01388888888888884,0.01078888888888884,19900,0.0031
2022 Bear,002191.SZ,2022-05-17,2022-05-24,8.98,8.65,-0.03674832962138086,-0.03984832962138086,9600,0.0031
2022 Bear,000957.SZ,2022-05-19,2022-05-26,7.7,11.28,0.46493506493506476,0.25,200,0.0031
2022 Bear,000909.SZ,2022-05-19,2022-05-26,9.47,10.77,0.13727560718057008,0.1341756071805701,200,0.0031
2022 Bear,002373.SZ,2022-05-19,2022-05-26,8.67,8.69,0.0023068050749710522,-0.0007931949250289476,200,0.0031
2022 Bear,002212.SZ,2022-05-19,2022-05-26,9.15,9.1,-0.005464480874317057,-0.008564480874317057,200,0.0031
2022 Bear,000409.SZ,2022-05-19,2022-05-26,5.23,5.33,0.019120458891013214,0.016020458891013216,300,0.0031
2022 Bear,002183.SZ,2022-05-19,2022-05-26,8.05,7.68,-0.04596273291925479,-0.04906273291925479,200,0.0031
2022 Bear,300139.SZ,2022-05-19,2022-05-26,8.62,8.3,-0.03712296983758678,-0.04022296983758678,200,0.0031
2022 Bear,001318.SZ,2022-05-24,2022-05-31,18.13,26.53,0.4633204633204635,0.25,4600,0.0031
2022 Bear,000609.SZ,2022-05-24,2022-05-31,5.16,5.09,-0.013565891472868241,-0.01666589147286824,16400,0.0031
2022 Bear,000926.SZ,2022-05-24,2022-05-31,5.05,4.85,-0.03960396039603964,-0.04270396039603964,16800,0.0031
2022 Bear,000985.SZ,2022-05-24,2022-05-31,16.07,22.4,0.39390168014934646,0.25,5200,0.0031
2022 Bear,002191.SZ,2022-05-24,2022-05-31,8.64,8.94,0.0347222222222221,0.0316222222222221,9800,0.0031
2022 Bear,000756.SZ,2022-05-24,2022-05-31,29.3,33.24,0.13447098976109229,0.1313709897610923,2800,0.0031
2022 Bear,002037.SZ,2022-05-24,2022-05-31,8.8,9.81,0.11477272727272725,0.11167272727272724,9600,0.0031
2022 Bear,300301.SZ,2022-05-24,2022-05-31,1.83,1.81,-0.010928961748633892,-0.014028961748633892,46400,0.0031
2022 Bear,000739.SZ,2022-05-24,2022-05-31,22.24,20.74,-0.06744604316546765,-0.07054604316546766,3800,0.0031
2022 Bear,000517.SZ,2022-05-24,2022-05-31,3.71,3.47,-0.0646900269541778,-0.06779002695417781,22800,0.0031
2022 Bear,000965.SZ,2022-05-26,2022-06-02,6.45,5.84,-0.09457364341085273,-0.09767364341085273,300,0.0031
2022 Bear,000909.SZ,2022-05-26,2022-06-02,10.3,13.84,0.3436893203883493,0.25,100,0.0031
2022 Bear,000707.SZ,2022-05-26,2022-06-02,14.87,14.82,-0.0033624747814390288,-0.006462474781439029,100,0.0031
2022 Bear,000665.SZ,2022-05-26,2022-06-02,9.1,9.08,-0.00219780219780219,-0.00529780219780219,200,0.0031
2022 Bear,002183.SZ,2022-05-26,2022-06-02,7.66,9.52,0.24281984334203655,0.23971984334203655,200,0.0031
2022 Bear,000595.SZ,2022-05-26,2022-06-02,5.4,7.9,0.462962962962963,0.25,300,0.0031
2022 Bear,000680.SZ,2022-05-26,2022-06-02,5.0,4.95,-0.010000000000000009,-0.01310000000000001,300,0.0031
2022 Bear,000985.SZ,2022-05-31,2022-06-08,23.01,18.6,-0.1916558018252933,-0.19475580182529328,4000,0.0031
2022 Bear,001318.SZ,2022-05-31,2022-06-08,28.35,21.81,-0.23068783068783072,-0.2337878306878307,3200,0.0031
2022 Bear,002056.SZ,2022-05-31,2022-06-08,22.7,23.1,0.017621145374449476,0.014521145374449476,4000,0.0031
2022 Bear,000756.SZ,2022-05-31,2022-06-08,32.48,28.9,-0.1102216748768472,-0.1133216748768472,2800,0.0031
2022 Bear,000014.SZ,2022-05-31,2022-06-08,9.52,9.13,-0.0409663865546217,-0.0440663865546217,9700,0.0031
2022 Bear,000635.SZ,2022-05-31,2022-06-08,11.0,9.8,-0.10909090909090902,-0.11219090909090902,8400,0.0031
2022 Bear,002066.SZ,2022-05-31,2022-06-08,14.5,13.39,-0.07655172413793099,-0.079651724137931,6300,0.0031
2022 Bear,000529.SZ,2022-05-31,2022-06-08,8.18,6.83,-0.16503667481662587,-0.16813667481662586,11300,0.0031
2022 Bear,000523.SZ,2022-05-31,2022-06-08,4.15,4.62,0.11325301204819271,0.11015301204819271,22300,0.0031
2022 Bear,000029.SZ,2022-05-31,2022-06-08,9.55,9.99,0.04607329842931929,0.04297329842931929,9700,0.0031
2022 Bear,000868.SZ,2022-06-02,2022-06-10,6.36,5.19,-0.1839622641509434,-0.1870622641509434,300,0.0031
2022 Bear,000595.SZ,2022-06-02,2022-06-10,7.69,5.3,-0.31079323797139147,-0.25,200,0.0031
2022 Bear,000909.SZ,2022-06-02,2022-06-10,14.7,15.06,0.02448979591836742,0.02138979591836742,100,0.0031
2022 Bear,002183.SZ,2022-06-02,2022-06-10,9.34,8.02,-0.1413276231263384,-0.1444276231263384,200,0.0031
2022 Bear,000716.SZ,2022-06-02,2022-06-10,4.16,3.65,-0.12259615384615385,-0.12569615384615385,400,0.0031
2022 Bear,000707.SZ,2022-06-02,2022-06-10,14.66,15.74,0.07366984993178716,0.07056984993178715,100,0.0031
2022 Bear,002181.SZ,2022-06-02,2022-06-10,5.63,4.63,-0.17761989342806395,-0.18071989342806394,300,0.0031
2022 Bear,000736.SZ,2022-06-02,2022-06-10,15.99,16.7,0.044402751719824884,0.041302751719824886,100,0.0031
2022 Bear,001270.SZ,2022-06-08,2022-06-15,41.55,60.84,0.4642599277978341,0.25,2000,0.0031
2022 Bear,002380.SZ,2022-06-08,2022-06-15,13.35,14.62,0.09513108614232202,0.09203108614232201,6400,0.0031
2022 Bear,002056.SZ,2022-06-08,2022-06-15,22.89,23.7,0.035386631716906924,0.032286631716906926,3700,0.0031
2022 Bear,001308.SZ,2022-06-08,2022-06-15,28.48,28.38,-0.0035112359550562022,-0.0066112359550562026,3000,0.0031
2022 Bear,000880.SZ,2022-06-08,2022-06-15,10.44,9.6,-0.08045977011494254,-0.08355977011494255,8200,0.0031
2022 Bear,000756.SZ,2022-06-08,2022-06-15,29.27,24.83,-0.15169115134950462,-0.1547911513495046,2900,0.0031
2022 Bear,000985.SZ,2022-06-08,2022-06-15,18.58,17.88,-0.03767491926803013,-0.040774919268030126,4600,0.0031
2022 Bear,000886.SZ,2022-06-08,2022-06-15,5.16,4.6,-0.10852713178294582,-0.11162713178294582,16600,0.0031
2022 Bear,000657.SZ,2022-06-08,2022-06-15,14.77,15.31,0.03656059580230209,0.03346059580230209,5800,0.0031
2022 Bear,002201.SZ,2022-06-08,2022-06-15,23.23,23.39,0.0068876452862678406,0.0037876452862678407,3600,0.0031
2022 Bear,000595.SZ,2022-06-10,2022-06-17,5.2,5.75,0.10576923076923084,0.10266923076923083,300,0.0031
2022 Bear,000957.SZ,2022-06-10,2022-06-17,15.0,18.98,0.2653333333333334,0.25,100,0.0031
2022 Bear,000909.SZ,2022-06-10,2022-06-17,15.1,10.66,-0.2940397350993377,-0.25,100,0.0031
2022 Bear,000619.SZ,2022-06-10,2022-06-17,6.63,6.16,-0.07088989441930615,-0.07398989441930616,200,0.0031
2022 Bear,002181.SZ,2022-06-10,2022-06-17,4.55,4.43,-0.02637362637362639,-0.02947362637362639,400,0.0031
2022 Bear,002183.SZ,2022-06-10,2022-06-17,8.0,7.16,-0.10499999999999998,-0.10809999999999999,200,0.0031
2022 Bear,000868.SZ,2022-06-10,2022-06-17,5.14,5.23,0.017509727626459304,0.014409727626459303,300,0.0031
2022 Bear,000707.SZ,2022-06-10,2022-06-17,15.6,14.37,-0.0788461538461539,-0.0819461538461539,100,0.0031
2022 Bear,001270.SZ,2022-06-15,2022-06-22,66.92,93.52,0.39748953974895396,0.25,1300,0.0031
2022 Bear,000657.SZ,2022-06-15,2022-06-22,15.32,14.8,-0.03394255874673624,-0.03704255874673624,5700,0.0031
2022 Bear,001308.SZ,2022-06-15,2022-06-22,28.38,28.17,-0.007399577167018889,-0.01049957716701889,3000,0.0031
2022 Bear,002380.SZ,2022-06-15,2022-06-22,13.16,16.8,0.27659574468085113,0.25,6600,0.0031
2022 Bear,001228.SZ,2022-06-15,2022-06-22,41.92,47.78,0.13979007633587792,0.13669007633587793,2000,0.0031
2022 Bear,002201.SZ,2022-06-15,2022-06-22,23.16,25.02,0.08031088082901561,0.0772108808290156,3700,0.0031
2022 Bear,000625.SZ,2022-06-15,2022-06-22,18.62,19.75,0.06068743286788392,0.05758743286788392,4700,0.0031
2022 Bear,000523.SZ,2022-06-15,2022-06-22,4.13,3.91,-0.0532687651331718,-0.0563687651331718,21200,0.0031
2022 Bear,002074.SZ,2022-06-15,2022-06-22,44.9,45.61,0.015812917594654863,0.012712917594654862,1900,0.0031
2022 Bear,000703.SZ,2022-06-15,2022-06-22,11.67,10.63,-0.08911739502999139,-0.09221739502999139,7500,0.0031
2022 Bear,000633.SZ,2022-06-16,2022-06-23,7.54,7.96,0.0557029177718833,0.0526029177718833,100,0.0031
2022 Bear,000761.SZ,2022-06-16,2022-06-23,3.89,3.68,-0.05398457583547556,-0.057084575835475555,200,0.0031
2022 Bear,000880.SZ,2022-06-16,2022-06-23,10.11,11.91,0.17804154302670638,0.1749415430267064,100,0.0031
2022 Bear,000802.SZ,2022-06-17,2022-06-24,4.48,4.65,0.0379464285714286,0.034846428571428605,400,0.0031
2022 Bear,000595.SZ,2022-06-17,2022-06-24,5.49,4.83,-0.1202185792349727,-0.1233185792349727,300,0.0031
2022 Bear,000821.SZ,2022-06-17,2022-06-24,15.08,20.1,0.33289124668435033,0.25,100,0.0031
2022 Bear,000909.SZ,2022-06-17,2022-06-24,10.8,10.18,-0.05740740740740746,-0.06050740740740746,100,0.0031
2022 Bear,000009.SZ,2022-06-17,2022-06-24,14.8,14.13,-0.04527027027027031,-0.048370270270270306,100,0.0031
2022 Bear,000411.SZ,2022-06-17,2022-06-24,10.39,10.63,0.023099133782483072,0.019999133782483074,200,0.0031
2022 Bear,001226.SZ,2022-06-22,2022-06-29,39.06,52.18,0.33589349718381967,0.25,2400,0.0031
2022 Bear,001270.SZ,2022-06-22,2022-06-29,99.5,100.0,0.005025125628140614,0.0019251256281406144,900,0.0031
2022 Bear,002380.SZ,2022-06-22,2022-06-29,15.14,12.85,-0.1512549537648613,-0.1543549537648613,6200,0.0031
2022 Bear,002201.SZ,2022-06-22,2022-06-29,24.6,25.07,0.019105691056910512,0.016005691056910513,3800,0.0031
2022 Bear,002056.SZ,2022-06-22,2022-06-29,22.98,25.48,0.10879025239338547,0.10569025239338546,4000,0.0031
2022 Bear,000756.SZ,2022-06-22,2022-06-29,29.5,26.8,-0.09152542372881356,-0.09462542372881357,3100,0.0031
2022 Bear,000068.SZ,2022-06-22,2022-06-29,4.2,3.8,-0.09523809523809534,-0.09833809523809535,22400,0.0031
2022 Bear,001228.SZ,2022-06-22,2022-06-29,49.5,49.95,0.009090909090909038,0.005990909090909038,1900,0.0031
2022 Bear,000810.SZ,2022-06-22,2022-06-29,16.44,15.69,-0.04562043795620452,-0.04872043795620452,5700,0.0031
2022 Bear,000762.SZ,2022-06-22,2022-06-29,52.8,54.55,0.03314393939393945,0.03004393939393945,1700,0.0031
2022 Bear,002178.SZ,2022-06-23,2022-06-30,5.39,5.37,-0.0037105751391465214,-0.006810575139146522,300,0.0031
2022 Bear,000868.SZ,2022-06-23,2022-06-30,6.67,6.61,-0.008995502248875464,-0.012095502248875465,200,0.0031
2022 Bear,000880.SZ,2022-06-23,2022-06-30,12.0,10.46,-0.1283333333333333,-0.1314333333333333,100,0.0031
2022 Bear,000821.SZ,2022-06-24,2022-07-01,21.21,18.24,-0.1400282885431401,-0.14312828854314008,100,0.0031
2022 Bear,002058.SZ,2022-06-24,2022-07-01,15.72,12.68,-0.19338422391857513,-0.19648422391857512,100,0.0031
2022 Bear,000595.SZ,2022-06-24,2022-07-01,4.92,4.58,-0.06910569105691056,-0.07220569105691056,400,0.0031
2022 Bear,000404.SZ,2022-06-24,2022-07-01,6.08,5.41,-0.11019736842105265,-0.11329736842105266,300,0.0031
2022 Bear,000625.SZ,2022-06-24,2022-07-01,17.5,18.14,0.0365714285714287,0.0334714285714287,100,0.0031
2022 Bear,001318.SZ,2022-06-24,2022-07-01,20.08,21.21,0.056274900398406436,0.05317490039840644,100,0.0031
2022 Bear,002213.SZ,2022-06-24,2022-07-01,15.75,16.2,0.02857142857142847,0.02547142857142847,100,0.0031
2022 Bear,000970.SZ,2022-06-29,2022-07-06,18.49,18.88,0.02109248242293127,0.01799248242293127,5100,0.0031
2022 Bear,000029.SZ,2022-06-29,2022-07-06,11.8,11.24,-0.0474576271186441,-0.050557627118644095,8000,0.0031
2022 Bear,002168.SZ,2022-06-29,2022-07-06,4.18,3.64,-0.1291866028708133,-0.13228660287081329,22600,0.0031
2022 Bear,001208.SZ,2022-06-29,2022-07-06,12.1,12.84,0.06115702479338836,0.05805702479338836,7800,0.0031
2022 Bear,002201.SZ,2022-06-29,2022-07-06,25.6,17.56,-0.31406250000000013,-0.25,3600,0.0031
2022 Bear,002079.SZ,2022-06-29,2022-07-06,14.15,12.92,-0.08692579505300357,-0.09002579505300358,6600,0.0031
2022 Bear,000762.SZ,2022-06-29,2022-07-06,54.55,61.77,0.13235563703024766,0.12925563703024767,1700,0.0031
